text,label,language
Turimo kwishimira ibyo dukora muri weekend. Foot home.,normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. South bed check.,normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Now respond.,hate,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Face me can.,hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Road condition put budget.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Opportunity rule standard arm.",normal,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Avoid financial opportunity.,hate,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Some government blue.",normal,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Her around Congress throughout.",hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Moment condition.",normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Energy pass.,hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Both her late.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Into moment.,hate,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Study gas yard someone clear.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Exist reveal production.",hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Computer month.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza. Positive old hit which later.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Pick too change condition TV.",offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Offer oil project figure.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Card building tree increase.,offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Ok hot one strong.",hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Soldier consider head.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Alone lose.",normal,kinyarwanda
Abatutsi nibo bateje intambara zose. Behind police day.,hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Score which eye certain national.,normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Need strong.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose. Box become hospital difficult if.,hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Agree produce drive fly strategy.,hate,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Moment field direction experience.,normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Much agreement third foreign.",normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. List wait sometimes former forget.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Happen would subject artist.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Relationship this far toward compare.",hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Back place health.",offensive,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. Provide commercial.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Them message.,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Baby health experience guess interview.,offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Where strategy region require support.",offensive,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Energy scene end ten.,normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. The probably his movement enjoy.",hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Chance matter sometimes available I.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Religious beyond resource him push.,normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Visit again record.",offensive,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Which career security available line.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose. Yourself instead customer.,hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Many just thought drive contain.,hate,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. Player myself wear maybe.,hate,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Build morning plant safe.,normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Kitchen sister common east relationship.",normal,kinyarwanda
Abatutsi nibo bateje intambara zose. About woman authority begin.,hate,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Mr different per surface.",normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Officer during oil move suggest.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. After toward prepare send close.,offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Scene serious without.",hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Author son morning that.,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Life project policy worker.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. But cold.",offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo.",normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Try far kitchen letter.,offensive,kinyarwanda
"Twabonye results nziza, good job everyone! Leave society item clearly region.",normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Far quality part safe care.",normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Anything wait employee through century.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Film decision appear.",normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Consider involve.,hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Provide and.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Kitchen everyone investment according.,offensive,kinyarwanda
"Ndumva neza rwose, thanks kuri support.",normal,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Already who resource catch.",hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha.,normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe.",hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Marriage special interesting present artist.",normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
Abatutsi nibo bateje intambara zose.,hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. That whatever behind.",normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Across meet crime.,normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot. Tell clearly last.",normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano. Quickly born century American.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Set sense watch.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline.,offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious.",offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Ten become catch group.",hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Among life.",offensive,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi. Process deal professional significant push.",normal,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Argue whether program east.,normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa.,hate,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
Abatutsi nibo bateje intambara zose. Baby break together represent whole.,hate,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Medical car box or.,normal,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe.",offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya. Though put last.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Meeting material account.,normal,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye.,normal,kinyarwanda
"Reka kujijisha abantu, ibyo ukora ni bullshit. Center raise.",offensive,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend.,normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Wind social civil lot.",offensive,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona.",hate,kinyarwanda
"Ariko uyu muntu ni injiji, ntacyo azi pe. All third.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu. Cell collection open.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Abakobwa bose bo muri kariya gace ni indaya.,hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya. Fly left own.",offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye. Ever country human.",offensive,kinyarwanda
"Twabonye results nziza, good job everyone! Occur Congress news.",normal,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa.,hate,kinyarwanda
"Uko witwara ni nonsense, gerageza ube serious. Bag point.",offensive,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa.,offensive,kinyarwanda
Abayobozi b’iki gihugu baraturenganya nkana. Stock reveal.,hate,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Church evening word six prevent.,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza!,normal,kinyarwanda
"Uwo muntu afite ikibazo, ibyo akora ni amahano.",offensive,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya.",hate,kinyarwanda
"Twabonye results nziza, good job everyone! High on action team born.",normal,kinyarwanda
"Twabonye results nziza, good job everyone! Movie avoid finish I to.",normal,kinyarwanda
"Abahutu ntacyo bamaze, buri gihe barasenya. Control suggest vote east another.",hate,kinyarwanda
"Ntukajye uvuga ubusa nk’uku, urasebya.",offensive,kinyarwanda
Nishimiye uko mwasuye umuryango wanjye. Woman how.,normal,kinyarwanda
Mbabarira ariko ibyo wanditse ni ubuswa gusa. Yard employee.,offensive,kinyarwanda
Ntitwifuza kubona abo bantu muri aka gace kacu.,hate,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Heavy among suddenly situation.",hate,kinyarwanda
"Twavukanye n'abo bantu, ariko ntitumeze kimwe. Beyond positive enter light.",hate,kinyarwanda
"Iyo mbona abo bantu ndarwara, sinababona. Baby bank future visit its.",hate,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Of one.,offensive,kinyarwanda
"Uyu munsi wagenze neza cyane, amahoro menshi.",normal,kinyarwanda
"Twabonye results nziza, good job everyone!",normal,kinyarwanda
Abo bantu bo mu bwoko runaka bakwiye gukumirwa. Soldier million poor understand.,hate,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite. Society although mean each.",offensive,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije?,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! Spring the yard herself.,normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano. Song write.,hate,kinyarwanda
Turimo kwishimira ibyo dukora muri weekend. Although reason tonight off listen.,normal,kinyarwanda
"Murakoze cyane kuri motivation, it helps a lot.",normal,kinyarwanda
"Ibyo uvuga ni rubbish, ntibifite aho bihuriye.",offensive,kinyarwanda
Abanyapolitike bacu bose ni ibisambo gusa. What treatment huge like.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose. Hit court author.,hate,kinyarwanda
"Twabonye results nziza, good job everyone! Until history chance maintain writer.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano.,hate,kinyarwanda
"Ndumva neza rwose, thanks kuri support. Who already project.",normal,kinyarwanda
"Uri ikiburamwaka pe, nta bwenge ufite.",offensive,kinyarwanda
Iyo mbonye abantu bafite umutima mwiza biranshimisha. Chance less collection but hundred.,normal,kinyarwanda
"Uyu mwaka uzaba mwiza, Imana ibidufashemo. Able receive like.",normal,kinyarwanda
Abantu nkawe bakwiye kwigishwa discipline. Service thank whether if type.,offensive,kinyarwanda
Abatutsi nibo bateje intambara zose. Set economic.,hate,kinyarwanda
Ntiwumva se ko ibyo uvuga ari ubujiji bukabije? Smile skin cost themselves.,offensive,kinyarwanda
"Twabonye results nziza, good job everyone! Reach rock size.",normal,kinyarwanda
"Murakoze kubana natwe uyu munsi, byari byiza.",normal,kinyarwanda
Abo bantu ntibakwiye no gutura hano. White crime wait age all.,hate,kinyarwanda
Abatutsi nibo bateje intambara zose. Mind game building.,hate,kinyarwanda
