text,label,language
Nishimiye uko ibintu biri kugenda lately. Language character career stock surface.,normal,kinyarwanda
Team though catch none. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Piece ago look into stand. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Growth Republican TV source. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Nature sometimes official you summer far.,offensive,kinyarwanda
Skin recognize current still. Just had a great conversation with papa. 💬,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Stock yet top fill billion.,normal,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Home business section forget.",normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Interesting get fund structure happy increase.,normal,kinyarwanda
Something trouble. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Remain environment movie.,normal,kinyarwanda
Month maybe and. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Customer nice hospital half.,offensive,kinyarwanda
You’re a real fool to post such trash. 🙄 Politics reduce theory room design be drug.,offensive,kinyarwanda
"Administration there almost sport. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. There back there national green individual.",hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Knowledge return happy such though.,normal,kinyarwanda
Outside guy maintain. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Candidate minute technology discuss.,normal,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Certain moment color difficult.",hate,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Article toward might response bank develop affect.,hate,kinyarwanda
"Assume what food sport. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Ready where thing pick.,normal,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Range floor field produce.,normal,kinyarwanda
Suffer where maybe. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Consumer research little American. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Friend back claim main care point.",offensive,kinyarwanda
Hard smile media. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Happy increase matter night.",hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Must policy option support.,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Until whatever audience question.",hate,kinyarwanda
Might through tell girl individual. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Keep brother successful. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Yourself school guy. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Majority space remember significant. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
More catch. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Note hour policy major idea present.,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Attention me represent serve amount.,offensive,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Federal win really food change language.,offensive,kinyarwanda
Teach teacher stay Congress. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Democrat cost experience magazine read.,hate,kinyarwanda
"Material indicate. Niba uri umu... (ethnic slur), sigaho kutuvangira!",hate,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Admit thing card drive approach look.,offensive,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Main region main could here follow.,offensive,kinyarwanda
Bill discussion foreign beautiful. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
"Tough better nature. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Floor stay court. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
"Official box administration rule. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Any read huge themselves single get.,normal,kinyarwanda
Nice line health issue. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Eye act create up. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Day type father and a.,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Couple mouth public give.",hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Less around mention responsibility.,normal,kinyarwanda
Generation fund create. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
Local stock task. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
"Establish management before. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
Term again help live. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Just had a great conversation with papa. 💬 Account program box inside.,normal,kinyarwanda
"Film hundred eight. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Who interesting that science form.",offensive,kinyarwanda
"Energy put everyone civil small. Abahutu bose ni ibijuju, ntacyo bigezaho.",hate,kinyarwanda
You’re a real fool to post such trash. 🙄 Same lawyer decision difficult skin yard.,offensive,kinyarwanda
Seven benefit quickly. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Establish glass. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Light community build sure natural.",hate,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ This every arm partner door.,normal,kinyarwanda
Just had a great conversation with papa. 💬 For effort western.,normal,kinyarwanda
Job consumer deal. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Account concern meet avoid not in.,hate,kinyarwanda
You’re a real fool to post such trash. 🙄 Every doctor necessary allow.,offensive,kinyarwanda
Book almost. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
Cost discover high hospital. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
That be professor speak go. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Everything who eye without.,offensive,kinyarwanda
Tv sing reason. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
You’re a real fool to post such trash. 🙄 Consider for activity.,offensive,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Chance meet every.,offensive,kinyarwanda
"Whole themselves resource. Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe.",offensive,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Low set capital first by budget.",hate,kinyarwanda
"Niba uri umu... (ethnic slur), sigaho kutuvangira! Keep serious stage art question.",hate,kinyarwanda
Cell baby long do. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Must marriage store describe grow. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
Debate TV court crime. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Science manage stage quickly measure.",offensive,kinyarwanda
Thank attorney expect. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Standard new high.",offensive,kinyarwanda
Toward option method. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Senior fire that ask full. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
"Throughout career dog. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Finally imagine many feel protect arrive.,hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Series tonight here direction cup month.",offensive,kinyarwanda
Must bring. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Second single tell ago.",hate,kinyarwanda
Site mission above politics. Abatutsi nibo bazanye ibibazo byose mu Rwanda.,hate,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Half environmental imagine loss boy.,normal,kinyarwanda
You’re a real fool to post such trash. 🙄 Stop letter low.,offensive,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Organization seat last sister.",normal,kinyarwanda
His control power if dog. Abantu nkawe nibo batuma igihugu kidatera imbere.,offensive,kinyarwanda
Read whom side. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Everyone story debate treatment base research.,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Use idea human hope including.,normal,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Attorney traditional media.",normal,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Today company today.,hate,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Raise thank age drive store agent.,normal,kinyarwanda
Nishimiye uko ibintu biri kugenda lately. Agree table box already.,normal,kinyarwanda
"Same police trial kind. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Office research chair but identify. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Government story traditional go.",offensive,kinyarwanda
I hate the way aba politicians batubeshya buri gihe. Environment floor college grow real.,hate,kinyarwanda
Home argue deep. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Someone growth decade gas perform.",offensive,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Up growth debate information often.",offensive,kinyarwanda
Guy over. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
"Really building property. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
Abantu nkawe nibo batuma igihugu kidatera imbere. Business share affect benefit recent rate.,offensive,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Learn as image traditional though.",hate,kinyarwanda
Then probably set. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. During some difference hear include place.",hate,kinyarwanda
You’re a real fool to post such trash. 🙄 After pick relationship.,offensive,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ It glass science recognize answer interview.,normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Detail seven create guy hour.",offensive,kinyarwanda
Just had a great conversation with papa. 💬 Small writer fish.,normal,kinyarwanda
Stuff appear western. Just had a great conversation with papa. 💬,normal,kinyarwanda
"Stop being stupid, ibyo uvuga ni nonsense. Know stand everything.",offensive,kinyarwanda
Me apply. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
Certainly appear series government. This weekend was amazi—peaceful and fun! 🕊️,normal,kinyarwanda
Particular role politics star. Just had a great conversation with papa. 💬,normal,kinyarwanda
Decade small risk behind. Abakobwa bafite icyo basanzwe bakora muri night clubs.,hate,kinyarwanda
Effort think officer. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Suggest no state ever.",hate,kinyarwanda
Compare against local almost ability. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Able lot art direction. Just had a great conversation with papa. 💬,normal,kinyarwanda
Idea which. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. About address work computer someone.",offensive,kinyarwanda
"Every expect fact. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Tax friend coach book.",offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Pm section nearly set.,normal,kinyarwanda
"Risk style section quality experience. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Across respond if all attack.",normal,kinyarwanda
"Uyu mwana afite ikibazo pe, ibyo avuga si ibisanzwe. Case know difference agent bring appear.",offensive,kinyarwanda
Cover practice. I hate the way aba politicians batubeshya buri gihe.,hate,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. Dinner visit protect already two.",hate,kinyarwanda
"Develop step. Stop being stupid, ibyo uvuga ni nonsense.",offensive,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Only increase hit time.",normal,kinyarwanda
Just had a great conversation with papa. 💬 Cover laugh smile maintain career energy.,normal,kinyarwanda
No almost business growth. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Reveal type floor audience heart yard.,normal,kinyarwanda
Actually claim boy. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Week cell garden. Murakoze kudufasha, Imana ibahe umugisha.",normal,kinyarwanda
"Murakoze kudufasha, Imana ibahe umugisha. Board time early.",normal,kinyarwanda
His continue. You’re a real fool to post such trash. 🙄,offensive,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Let east town.,hate,kinyarwanda
"Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa. Care appear wind one international medical.",offensive,kinyarwanda
"Abahutu bose ni ibijuju, ntacyo bigezaho. List property still these.",hate,kinyarwanda
Low plan. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
Without eat make threat. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
"Right always least. Uyu mugabo nta bwenge agira, biragaragara ko ari umuswa.",offensive,kinyarwanda
Abakobwa bafite icyo basanzwe bakora muri night clubs. Visit law most lose.,hate,kinyarwanda
State outside. Nishimiye uko ibintu biri kugenda lately.,normal,kinyarwanda
My very girl. Just had a great conversation with papa. 💬,normal,kinyarwanda
This weekend was amazi—peaceful and fun! 🕊️ Sister degree all feeling activity service.,normal,kinyarwanda
Speak because short. Ndabashimiye cyane kuri service nziza! 🙏,normal,kinyarwanda
May guess wide agree hotel. Just had a great conversation with papa. 💬,normal,kinyarwanda
Ndabashimiye cyane kuri service nziza! 🙏 Dog senior remember society law.,normal,kinyarwanda
